lumen_frac,nuclei_frac,epithelial_frac,stroma_frac,epi_stroma_ratio,crowding_index,texture_entropy,glcm_energy,glcm_contrast,glcm_homogeneity,glcm_correlation,path
0.005285630386819257,0.07599879366994175,0.03874541673941684,0.9590958873668672,0.040397855156890636,0.07640255292274786,6.010520210285469,0.21208336178790813,0.21877290836653387,0.895741699867198,0.9068888172799954,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_3411_4755.tif
0.016110855383247885,0.09606196727036079,0.04579292392184251,0.9444770717925113,0.048484950338637575,0.09763485059379177,6.315134468886081,0.17582229161441887,0.22264541832669324,0.8969116865869854,0.9377218721247144,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_3661_3505.tif
0.01776162283138363,0.1034428024951985,0.058951445215155315,0.9313185504991984,0.06329890581858978,0.10531323107141219,6.2324081382591485,0.19303086751003953,0.24012749003984063,0.8912876494023905,0.9313507518553186,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_3786_2255.tif
0.0048729385247853205,0.09198266694179458,0.048903985651021414,0.9481436802590435,0.051578665416679756,0.09243299481017153,6.219973228280646,0.18395127528134478,0.21227091633466136,0.900855112881806,0.9305894583194257,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_4036_2505.tif
0.003142807257027666,0.09341121569498897,0.05150711893462009,0.9480166981476484,0.0543314469410298,0.09370562069411001,6.193674714793422,0.183977194647704,0.2182549800796813,0.8975657370517929,0.928668953986679,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_4161_3505.tif
0.009793495341343788,0.12452183298677799,0.0696338153362645,0.9266202123775813,0.07514817225667075,0.12575327131024228,6.205881844962624,0.19053676014666435,0.24156175298804777,0.8894349269588314,0.9237529406901935,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_4286_2505.tif
0.01430136029586832,0.11776003555499119,0.06264979920953635,0.9319217155283249,0.06722646137075781,0.11946847783198758,6.386606751586009,0.1613269478579705,0.2472988047808765,0.8890972111553784,0.9348979512463316,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_4536_2505.tif
0.0022063141854891193,0.08610974428977318,0.03296773067094173,0.9662227583689148,0.03412021750201183,0.08630006304301054,6.042522417628279,0.22091029542388216,0.1848127490039841,0.9120597609561754,0.9248966863944715,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_5161_2755.tif
0.012936302598371455,0.08990333486770051,0.03823748829383661,0.954349930953477,0.040066528066527406,0.09108150165269215,6.175530783405553,0.19200424780559042,0.19854980079681273,0.9059070385126162,0.9283275844731,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_5286_2880.tif
0.0004920556816558467,0.20591736639100966,0.11476008317328297,0.8852240440627926,0.1296395911780504,0.20601853296214712,6.59678133707584,0.13285874716274343,0.2556812749003984,0.8844241699867199,0.9527619962980276,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_661_1130.tif
9.523658354629292e-05,0.24826590054126124,0.13742639005730067,0.8625577371787749,0.1593242795627662,0.24828929847648076,6.497088933817151,0.14302053221377437,0.25787250996015937,0.8832030544488711,0.9452450626263359,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_786_2255.tif
